"customer_id","sale_date","total_amount","product_ids"
"2321","2025-10-04","304.11","{39,148}"
"2321","2025-10-15","311.05","{336,47}"
"2322","2025-09-15","179.58","{332,467}"
"2322","2025-09-16","339.76","{416,390}"
"2322","2025-09-27","203.20","{417,393}"
"2322","2025-10-02","411.72","{39,466}"
"2322","2025-10-26","246.27","{383,110}"
"2323","2025-09-27","219.77","{489,218}"
"2323","2025-10-01","278.20","{249,443}"
"2323","2025-10-04","197.30","{283,308}"
"2323","2025-10-06","314.30","{308,57}"
"2324","2025-10-14","230.58","{311,20}"
"2324","2025-10-18","228.45","{306,30}"
"2324","2025-11-07","253.63","{421,464}"
"2324","2025-11-11","448.98","{396,237}"
"2325","2025-09-27","718.70","{4,263}"
"2325","2025-09-29","383.80","{374,254}"
"2325","2025-10-22","464.91","{319,54}"
"2325","2025-10-27","334.23","{100,207}"
"2325","2025-11-02","427.24","{317,466}"
"2326","2025-09-22","428.68","{88,138}"
"2326","2025-09-23","316.32","{45,36}"
"2326","2025-10-09","180.19","{44,487}"
"2326","2025-10-12","350.28","{74,183}"
"2326","2025-10-31","193.40","{179,421}"
"2326","2025-11-09","241.08","{216,465}"
"2326","2025-11-10","275.25","{294,459}"
"2327","2025-09-28","178.30","{32,153}"
"2327","2025-10-04","497.85","{449,120}"
"2328","2025-09-23","465.35","{382,412}"
"2328","2025-10-03","284.17","{243,32}"
"2328","2025-10-24","357.08","{379,305}"
"2328","2025-11-04","385.15","{375,65}"
"2329","2025-11-07","272.40","{487,241}"
"2330","2025-09-18","226.81","{365,450}"
"2330","2025-09-24","232.76","{29,304}"
"2330","2025-10-05","284.74","{307,396}"
"2330","2025-11-03","528.08","{72,58}"
"2331","2025-09-25","202.88","{422,46}"
"2331","2025-11-11","200.32","{381,332}"
"2332","2025-10-27","222.49","{158,481}"
"2333","2025-10-01","378.13","{139,245}"
"2333","2025-10-02","296.01","{19,458}"
"2333","2025-10-09","222.64","{53,485}"
"2333","2025-10-10","162.37","{99,54}"
"2334","2025-10-05","73.95","{107,88}"
"2335","2025-09-19","232.72","{460,360}"
"2335","2025-10-09","451.38","{73,121}"
"2336","2025-09-14","569.04","{357,408}"
"2336","2025-09-16","405.83","{342,230}"
"2336","2025-09-25","186.04","{107,445}"
"2336","2025-09-28","572.49","{255,232}"
"2336","2025-10-07","484.98","{107,447,434,108}"
"2336","2025-10-26","159.54","{150,32}"
"2336","2025-11-02","163.61","{358,208}"
"2336","2025-11-11","198.43","{318,208}"
"2337","2025-09-15","245.55","{498,4}"
"2337","2025-09-20","107.89","{119,127}"
"2337","2025-09-30","85.23","{122,381}"
"2337","2025-10-02","92.15","{374,343}"
"2337","2025-10-04","173.79","{467,321}"
"2338","2025-09-16","200.70","{417,141}"
"2338","2025-09-23","417.25","{224,103}"
"2338","2025-10-11","311.44","{198,310}"
"2338","2025-10-18","400.32","{214,72}"
"2338","2025-10-19","309.32","{189,324}"
"2338","2025-10-27","145.85","{144,158}"
"2338","2025-10-30","222.88","{172,294}"
"2338","2025-11-10","409.18","{377,229}"
"2339","2025-10-12","147.13","{499,254}"
"2339","2025-10-13","270.74","{76,337}"
"2339","2025-10-19","218.62","{186,24}"
"2340","2025-09-15","253.63","{94,484}"
"2340","2025-09-29","82.11","{264,263}"
"2340","2025-10-14","250.30","{454,154}"
"2340","2025-10-31","168.45","{426,206}"
"2340","2025-11-07","289.25","{493,216}"
"2341","2025-09-24","310.84","{232,146}"
"2341","2025-10-04","380.94","{365,100}"
"2341","2025-10-09","402.12","{230,297}"
"2341","2025-10-30","174.51","{136,338}"
"2341","2025-11-12","222.18","{170,39}"
"2342","2025-09-21","274.78","{389,225}"
"2342","2025-10-14","238.92","{488,102}"
"2342","2025-10-16","255.67","{224,248}"
"2342","2025-10-28","519.19","{465,208}"
"2342","2025-11-06","292.78","{396,129}"
"2343","2025-10-13","326.66","{161,472}"
"2343","2025-10-27","263.62","{405,411}"
"2343","2025-11-06","284.31","{351,94}"
"2344","2025-09-27","326.70","{485,124}"
"2344","2025-09-29","503.58","{447,247}"
"2344","2025-10-02","220.01","{138,228}"
"2344","2025-10-11","353.56","{2,78}"
"2344","2025-10-14","271.46","{112,338}"
"2346","2025-09-17","177.18","{321,177}"
"2346","2025-11-01","407.59","{401,294}"
"2346","2025-11-03","109.58","{21,44}"
"2347","2025-09-30","370.85","{45,204}"
"2347","2025-10-21","470.28","{310,61}"
"2347","2025-11-01","422.50","{100,244}"
"2347","2025-11-11","118.63","{116,47}"
"2347","2025-11-12","465.00","{102,453}"
"2348","2025-09-29","456.27","{34,154}"
"2348","2025-10-04","349.31","{444,420}"
"2348","2025-11-06","425.51","{194,449}"
"2349","2025-10-23","337.25","{295,194}"
"2350","2025-10-06","324.59","{424,239}"
"2350","2025-10-12","301.49","{252,270}"
"2350","2025-10-25","163.56","{248,329}"
"2352","2025-10-12","207.78","{34,265}"
"2352","2025-10-30","320.98","{454,143}"
"2352","2025-11-07","203.17","{214,96}"
"2353","2025-09-21","151.70","{243,41}"
"2353","2025-10-09","139.38","{437,486}"
"2353","2025-10-15","315.62","{338,66}"
"2353","2025-11-07","402.84","{499,352}"
"2354","2025-10-21","303.78","{161,351,444,481}"
"2354","2025-11-01","254.15","{208,418}"
"2355","2025-09-17","354.18","{362,479}"
"2355","2025-09-25","322.31","{200,152}"
"2355","2025-11-02","274.44","{443,278}"
"2355","2025-11-03","136.97","{16,188}"
"2355","2025-11-12","88.23","{192,191}"
"2356","2025-09-20","334.20","{492,342}"
"2356","2025-09-21","191.30","{386,102}"
"2356","2025-10-20","136.95","{148,372}"
"2356","2025-11-04","89.17","{491,305}"
"2356","2025-11-12","26.77","{221,309}"
"2357","2025-09-29","217.18","{350,206}"
"2357","2025-11-05","287.22","{237,146}"
"2358","2025-09-30","271.32","{299,70}"
"2358","2025-10-09","434.36","{65,475}"
"2358","2025-10-29","328.62","{223,328}"
"2358","2025-11-05","244.24","{84,4}"
"2359","2025-10-01","298.47","{40,379}"
"2359","2025-10-04","471.90","{427,127}"
"2359","2025-10-07","191.02","{348,126}"
"2359","2025-10-22","161.49","{302,475}"
"2359","2025-11-01","116.59","{27,185}"
"2360","2025-10-10","39.45","{377,255}"
"2360","2025-10-18","80.21","{41,344}"
"2360","2025-10-20","316.53","{122,187}"
"2361","2025-10-04","148.15","{67,103}"
"2361","2025-10-27","323.91","{189,20}"
"2361","2025-11-05","231.89","{261,370}"
"2361","2025-11-09","334.46","{471,493}"
"2361","2025-11-12","54.36","{219,103}"
"2362","2025-09-20","608.38","{165,401}"
"2362","2025-10-21","331.42","{488,480}"
"2362","2025-10-22","176.25","{487,13}"
"2363","2025-09-26","177.37","{216,104}"
"2363","2025-10-01","198.12","{209,16}"
"2363","2025-10-06","572.30","{451,56}"
"2363","2025-10-25","150.24","{317,150}"
"2363","2025-11-12","259.21","{498,64}"
"2364","2025-10-05","479.54","{401,491}"
"2364","2025-10-11","248.49","{106,84}"
"2365","2025-09-25","263.79","{489,426}"
"2365","2025-10-06","151.74","{354,168}"
"2365","2025-10-21","288.21","{377,474}"
"2365","2025-10-23","208.80","{452,247}"
"2365","2025-11-03","185.78","{218,134}"
"2366","2025-09-20","190.36","{375,385}"
"2366","2025-10-19","458.48","{127,101}"
"2366","2025-10-21","605.90","{388,170}"
"2366","2025-11-09","377.33","{449,157}"
"2366","2025-11-11","539.72","{332,269}"
"2366","2025-11-12","382.34","{433,339}"
"2367","2025-09-30","222.14","{45,203}"
"2367","2025-10-03","155.82","{141,8}"
"2367","2025-10-05","434.71","{166,326}"
"2367","2025-11-04","491.92","{383,146}"
"2367","2025-11-12","283.95","{237,119}"
"2367","2025-11-13","368.24","{58,392}"
"2368","2025-09-23","479.44","{491,460}"
"2368","2025-10-06","263.65","{7,206}"
"2368","2025-10-10","223.23","{88,320}"
"2368","2025-10-14","159.87","{458,15}"
"2368","2025-10-27","152.02","{440,286}"
"2369","2025-10-28","142.32","{84,271}"
"2370","2025-10-19","392.15","{458,354}"
"2370","2025-11-12","166.92","{321,263}"
"2371","2025-09-20","51.15","{246,180}"
"2371","2025-10-29","188.24","{103,332}"
"2371","2025-10-30","151.53","{497,254}"
"2371","2025-11-01","434.65","{231,225}"
"2372","2025-09-15","432.56","{196,220}"
"2372","2025-09-24","176.66","{344,130}"
"2372","2025-10-11","162.82","{265,95}"
"2373","2025-10-02","421.20","{380,61}"
"2373","2025-10-14","441.72","{176,188}"
"2373","2025-10-20","507.24","{53,324}"
"2373","2025-10-26","468.15","{130,434}"
"2374","2025-09-21","115.23","{34,57}"
"2374","2025-09-25","142.15","{364,122}"
"2374","2025-09-30","131.68","{344,161}"
"2374","2025-10-02","617.56","{61,104}"
"2374","2025-10-08","94.05","{321,255}"
"2374","2025-10-11","399.18","{362,304}"
"2374","2025-10-29","155.01","{285,365}"
"2375","2025-09-26","262.20","{77,347}"
"2375","2025-09-30","261.98","{472,300}"
"2375","2025-10-29","354.96","{145,254}"
"2375","2025-11-04","624.36","{481,248}"
"2375","2025-11-08","415.98","{363,110}"
"2376","2025-10-01","205.61","{210,455}"
"2376","2025-10-08","380.96","{208,168}"
"2376","2025-10-11","528.22","{64,430}"
"2376","2025-10-17","356.10","{297,262}"
"2376","2025-11-08","64.67","{241,291}"
"2377","2025-09-22","376.48","{370,346}"
"2377","2025-09-29","417.51","{46,477}"
"2377","2025-10-21","100.45","{480,296}"
"2377","2025-11-11","341.18","{305,357}"
"2378","2025-09-30","153.49","{254,102}"
"2378","2025-10-03","387.58","{425,283}"
"2379","2025-09-18","73.58","{75,155}"
"2379","2025-10-13","284.73","{69,182}"
"2380","2025-10-01","363.65","{489,103}"
"2380","2025-10-08","237.87","{285,316}"
"2380","2025-10-11","282.29","{44,123}"
"2380","2025-10-17","66.82","{234,327}"
"2380","2025-10-23","198.28","{484,137}"
"2380","2025-10-26","277.42","{164,25}"
"2380","2025-11-04","241.33","{402,450}"
"2381","2025-10-04","280.68","{25,138}"
"2381","2025-10-24","119.92","{228,193}"
"2381","2025-10-30","188.64","{411,17}"
"2381","2025-11-10","339.45","{440,88}"
"2382","2025-09-23","568.08","{186,137}"
"2382","2025-09-29","262.28","{212,373}"
"2382","2025-11-12","486.85","{461,24,117,26}"
"2383","2025-09-24","217.82","{418,27}"
"2383","2025-10-01","196.11","{64,221}"
"2383","2025-10-18","103.48","{67,34}"
"2383","2025-10-19","182.96","{156,246}"
"2383","2025-10-24","126.74","{287,351}"
"2383","2025-10-30","231.75","{254,368}"
"2384","2025-09-30","436.08","{494,187}"
"2384","2025-10-05","393.90","{79,245}"
"2384","2025-11-05","124.98","{71,442}"
"2384","2025-11-07","107.87","{152,341}"
"2385","2025-10-31","536.79","{486,384}"
"2386","2025-10-07","175.99","{59,317}"
"2386","2025-11-12","66.23","{361,168}"
"2387","2025-09-29","693.23","{369,278,9,243}"
"2388","2025-09-24","333.57","{320,49}"
"2388","2025-09-30","315.16","{6,40}"
"2388","2025-10-09","465.45","{407,354}"
"2388","2025-10-29","640.20","{27,134}"
"2389","2025-10-13","67.19","{284,137}"
"2389","2025-10-14","370.16","{50,269}"
"2389","2025-11-03","129.66","{254,80}"
"2389","2025-11-09","349.63","{23,335}"
"2390","2025-09-21","228.96","{412,23}"
"2390","2025-09-23","439.32","{23,481}"
"2390","2025-10-03","365.77","{480,416}"
"2390","2025-10-18","206.70","{276,434}"
"2391","2025-09-27","329.90","{320,321}"
"2391","2025-10-12","204.98","{231,303}"
"2391","2025-10-18","188.62","{297,43}"
"2392","2025-09-25","237.12","{352,117}"
"2392","2025-11-04","412.96","{348,424}"
"2393","2025-09-18","181.80","{425,59}"
"2393","2025-10-13","171.28","{29,368}"
"2393","2025-10-19","332.43","{210,420}"
"2393","2025-11-04","254.18","{451,342}"
"2393","2025-11-07","325.76","{183,455}"
"2394","2025-09-28","109.28","{97,116}"
"2394","2025-09-29","610.19","{325,408}"
"2394","2025-10-15","211.16","{447,104}"
"2394","2025-10-28","245.62","{395,313}"
"2394","2025-11-08","336.66","{106,118}"
"2395","2025-09-25","321.58","{214,458}"
"2395","2025-10-26","407.10","{298,166}"
"2396","2025-09-30","223.89","{314,74}"
"2396","2025-10-19","198.40","{431,274}"
"2396","2025-10-20","330.88","{196,397}"
"2396","2025-11-03","456.28","{260,450}"
"2396","2025-11-09","137.67","{419,269}"
"2397","2025-09-19","203.60","{435,430}"
"2397","2025-09-29","198.61","{131,60}"
"2397","2025-10-20","237.17","{293,285}"
"2398","2025-09-21","95.52","{463,188}"
"2398","2025-10-24","43.71","{363,163}"
"2398","2025-10-31","486.42","{442,54}"
"2398","2025-11-03","170.16","{374,390}"
"2399","2025-10-11","201.04","{421,386}"
"2399","2025-10-15","84.74","{72,203}"
"2399","2025-10-17","187.79","{283,19}"
"2399","2025-10-29","297.76","{439,346}"
"2400","2025-10-19","243.70","{9,76}"
"2400","2025-10-20","280.18","{310,398}"
"2400","2025-10-27","354.81","{70,492}"
"2401","2025-09-28","187.68","{291,425}"
"2401","2025-10-12","223.14","{498,278}"
"2402","2025-09-18","649.84","{376,458}"
"2402","2025-10-12","254.04","{41,476}"
"2402","2025-11-02","332.02","{6,419}"
"2403","2025-09-17","455.52","{270,339}"
"2403","2025-09-22","303.96","{369,51}"
"2403","2025-09-28","304.74","{265,365}"
"2403","2025-10-26","252.64","{299,208}"
"2403","2025-11-10","249.68","{192,497}"
"2403","2025-11-11","430.32","{408,310}"
"2404","2025-09-30","571.52","{226,52}"
"2404","2025-10-12","309.72","{114,50}"
"2404","2025-10-14","361.70","{79,362}"
"2404","2025-10-17","312.03","{114,142}"
"2404","2025-10-22","153.91","{471,354}"
"2405","2025-09-26","116.90","{31,290}"
"2405","2025-10-15","253.64","{187,351}"
"2405","2025-10-19","124.81","{17,244}"
"2405","2025-11-09","329.81","{174,350}"
"2406","2025-10-16","111.14","{354,158}"
"2406","2025-10-22","432.34","{270,265}"
"2406","2025-11-09","181.20","{33,440}"
"2407","2025-10-11","63.57","{420,262}"
"2407","2025-10-14","470.24","{10,170}"
"2408","2025-09-25","103.65","{156,295}"
"2408","2025-10-11","91.82","{18,355}"
"2408","2025-10-20","551.02","{122,439,291,334}"
"2408","2025-11-01","313.88","{169,424}"
"2409","2025-09-18","108.70","{365,105}"
"2409","2025-10-01","320.06","{160,300}"
"2409","2025-10-05","236.48","{333,239}"
"2409","2025-11-04","319.63","{5,493}"
"2410","2025-09-15","410.69","{392,306}"
"2410","2025-10-12","526.03","{276,70}"
"2410","2025-10-14","245.06","{414,416}"
"2410","2025-10-25","286.41","{114,471}"
"2410","2025-10-31","215.12","{133,329}"
"2410","2025-11-02","32.58","{470,109}"
"2410","2025-11-05","196.02","{242,60}"
"2410","2025-11-09","219.27","{263,246}"
"2411","2025-09-18","113.40","{462,411}"
"2411","2025-10-14","379.10","{247,217}"
"2411","2025-11-03","67.67","{298,126}"
"2411","2025-11-07","52.29","{114,26}"
"2412","2025-09-29","449.67","{444,256}"
"2412","2025-10-07","265.89","{55,178}"
"2412","2025-10-26","213.48","{165,319}"
"2412","2025-11-05","95.71","{198,96}"
"2413","2025-10-22","430.11","{216,150}"
"2413","2025-11-02","86.21","{390,467}"
"2413","2025-11-09","265.44","{353,408}"
"2414","2025-09-14","88.69","{307,72}"
"2414","2025-09-25","111.56","{156,156}"
"2414","2025-10-05","250.70","{309,249}"
"2414","2025-10-27","372.00","{126,263}"
"2414","2025-10-31","457.56","{180,480}"
"2414","2025-11-09","526.67","{388,43}"
"2415","2025-09-15","272.07","{344,128}"
"2415","2025-09-22","155.98","{95,290}"
"2415","2025-10-23","376.33","{264,428}"
"2416","2025-09-18","358.20","{315,415}"
"2416","2025-09-24","134.77","{48,345}"
"2416","2025-10-21","69.96","{345,71}"
"2416","2025-10-29","499.59","{163,356}"
"2416","2025-11-11","250.40","{134,6}"
"2417","2025-10-16","297.53","{249,493}"
"2417","2025-10-17","537.54","{81,341}"
"2417","2025-10-26","291.20","{197,199}"
"2417","2025-11-07","273.46","{200,411}"
"2417","2025-11-10","719.12","{42,249}"
"2418","2025-09-15","388.16","{302,359}"
"2418","2025-10-12","471.68","{53,85}"
"2418","2025-10-27","245.72","{432,166}"
"2419","2025-09-29","85.38","{80,147}"
"2419","2025-10-14","506.51","{148,418}"
"2419","2025-10-22","193.51","{8,86}"
"2420","2025-09-20","352.62","{495,476}"
"2420","2025-10-16","162.28","{437,149}"
"2420","2025-10-22","564.14","{339,28,163,401}"
"2421","2025-10-14","210.43","{215,428}"
"2421","2025-11-04","353.73","{302,151}"
"2421","2025-11-06","176.01","{223,328}"
"2421","2025-11-08","449.01","{399,108}"
"2422","2025-10-06","142.12","{336,87}"
"2422","2025-10-13","467.07","{259,141}"
"2423","2025-10-31","385.89","{41,305}"
"2423","2025-11-10","286.92","{458,460}"
"2423","2025-11-12","195.74","{301,257}"
"2424","2025-09-16","65.39","{423,260}"
"2424","2025-09-20","335.90","{246,390}"
"2424","2025-10-11","400.66","{128,445}"
"2424","2025-10-14","430.12","{496,298}"
"2424","2025-10-20","125.79","{91,325}"
"2424","2025-10-23","228.75","{439,229}"
"2424","2025-11-05","154.26","{335,273}"
"2424","2025-11-11","220.08","{308,54}"
"2425","2025-10-02","413.26","{169,470}"
"2425","2025-11-08","95.22","{164,252}"
"2425","2025-11-10","408.78","{181,423}"
"2426","2025-10-01","313.82","{485,487}"
"2426","2025-10-21","211.03","{287,117}"
"2427","2025-10-05","316.76","{362,298}"
"2427","2025-10-07","273.78","{397,148}"
"2427","2025-10-14","155.68","{398,241}"
"2427","2025-10-20","298.56","{70,187}"
"2427","2025-10-21","612.74","{233,342}"
"2427","2025-10-26","368.07","{33,235}"
"2428","2025-10-05","313.03","{380,248}"
"2428","2025-10-08","238.86","{250,198}"
"2428","2025-10-30","162.46","{485,24}"
"2429","2025-09-16","196.58","{139,194}"
"2429","2025-09-20","418.63","{94,13}"
"2429","2025-09-29","544.70","{374,227}"
"2429","2025-10-02","386.46","{66,372}"
"2429","2025-10-07","190.91","{376,407}"
"2429","2025-10-31","186.89","{303,210}"
"2429","2025-11-11","515.28","{186,238}"
"2430","2025-10-11","298.77","{333,488}"
"2430","2025-10-27","309.60","{145,180}"
"2430","2025-11-09","255.94","{8,304}"
"2431","2025-09-19","150.72","{35,245}"
"2431","2025-09-23","257.48","{110,460}"
"2431","2025-09-24","97.53","{252,51}"
"2431","2025-10-05","208.92","{401,321}"
"2431","2025-10-11","570.92","{167,335}"
"2431","2025-10-23","121.24","{162,372}"
"2432","2025-09-15","195.27","{361,317}"
"2432","2025-10-12","179.50","{328,45}"
"2432","2025-10-18","175.00","{158,189}"
"2432","2025-11-07","519.44","{51,463,371,64}"
"2432","2025-11-08","205.99","{112,53}"
"2433","2025-09-17","243.74","{271,376}"
"2433","2025-09-19","268.60","{242,241}"
"2433","2025-10-04","98.08","{380,60}"
"2433","2025-10-10","280.15","{213,153}"
"2434","2025-10-06","698.66","{365,369,408,384}"
"2435","2025-11-04","346.77","{297,215}"
"2435","2025-11-06","202.58","{69,377}"
"2435","2025-11-08","247.23","{101,122}"
"2436","2025-09-21","262.85","{7,365}"
"2436","2025-10-04","261.68","{58,400}"
"2436","2025-10-30","96.84","{324,294}"
"2436","2025-11-01","508.35","{202,492}"
"2436","2025-11-05","195.96","{265,222}"
"2437","2025-09-20","113.35","{473,240}"
"2437","2025-09-21","325.48","{472,462}"
"2437","2025-09-22","439.02","{256,358}"
"2437","2025-09-30","432.94","{297,261}"
"2437","2025-10-03","143.28","{299,177}"
"2437","2025-10-11","263.55","{462,276}"
"2438","2025-10-06","14.41","{20,467}"
"2438","2025-10-11","291.77","{435,377}"
"2438","2025-10-13","165.87","{448,260}"
"2438","2025-10-28","68.76","{471,199}"
"2438","2025-10-29","197.68","{267,89}"
"2438","2025-10-30","257.66","{33,412}"
"2438","2025-11-03","224.12","{166,410}"
"2439","2025-09-22","122.81","{114,375}"
"2439","2025-10-14","235.23","{1,473}"
"2439","2025-10-29","341.63","{294,335}"
"2439","2025-10-30","184.58","{292,348}"
"2440","2025-09-22","435.90","{338,391}"
"2440","2025-10-03","305.54","{369,101}"
"2440","2025-10-08","168.16","{102,443}"
"2440","2025-10-10","67.34","{257,297}"
"2440","2025-10-14","389.93","{160,396}"
"2440","2025-10-24","184.16","{44,97}"
"2440","2025-11-01","244.00","{236,63}"
"2441","2025-10-06","376.13","{246,229}"
"2441","2025-11-09","578.55","{373,63,286,427}"
"2442","2025-09-30","231.86","{271,292}"
"2442","2025-10-04","720.98","{34,213,139,304}"
"2442","2025-10-08","396.35","{126,80}"
"2442","2025-10-29","320.99","{493,460}"
"2442","2025-11-04","168.88","{384,189}"
"2442","2025-11-11","374.51","{61,12}"
"2443","2025-10-14","631.96","{123,475,391,38}"
"2443","2025-10-25","302.43","{342,46}"
"2444","2025-10-03","299.46","{336,10}"
"2444","2025-11-06","236.94","{64,483}"
"2445","2025-09-18","616.52","{47,69}"
"2445","2025-10-13","73.51","{337,420}"
"2445","2025-10-20","198.48","{200,69}"
"2446","2025-09-15","460.18","{298,129}"
"2446","2025-09-29","210.46","{324,235}"
"2446","2025-11-02","445.44","{7,241}"
"2446","2025-11-04","492.12","{494,423,15,60}"
"2447","2025-09-15","195.76","{134,49}"
"2448","2025-09-22","295.30","{381,284}"
"2449","2025-09-26","209.96","{152,107}"
"2449","2025-10-07","478.55","{59,472}"
"2450","2025-09-29","500.29","{403,382}"
"2450","2025-11-09","438.44","{217,52}"
"2451","2025-09-17","135.14","{450,166}"
"2451","2025-09-20","323.42","{18,130}"
"2451","2025-10-08","166.51","{109,118}"
"2451","2025-10-24","41.07","{261,329}"
"2451","2025-10-28","66.95","{81,436}"
"2451","2025-11-02","415.04","{75,99}"
"2452","2025-09-30","219.96","{337,462}"
"2452","2025-10-15","415.98","{186,67}"
"2452","2025-11-07","273.50","{169,180}"
"2452","2025-11-09","560.30","{391,350}"
"2453","2025-09-17","389.62","{228,214}"
"2453","2025-09-21","115.04","{141,373}"
"2453","2025-10-22","299.50","{249,394}"
"2454","2025-09-15","336.80","{489,112}"
"2454","2025-09-19","121.79","{459,319}"
"2454","2025-10-07","203.37","{310,95}"
"2454","2025-10-26","118.50","{131,242}"
"2454","2025-11-05","283.68","{431,495}"
"2454","2025-11-11","154.53","{408,459}"
"2455","2025-09-18","316.00","{232,486}"
"2455","2025-09-20","355.88","{42,445}"
"2455","2025-09-28","214.92","{456,413}"
"2455","2025-10-05","918.15","{242,64,82,109}"
"2455","2025-10-19","362.19","{163,336}"
"2456","2025-09-26","190.00","{332,177}"
"2456","2025-09-28","137.67","{259,300}"
"2456","2025-10-06","216.85","{163,499}"
"2456","2025-11-02","107.80","{251,78}"
"2457","2025-09-16","244.80","{449,152}"
"2457","2025-09-20","89.51","{354,345}"
"2457","2025-10-14","103.18","{126,49}"
"2457","2025-10-21","182.06","{447,436}"
"2457","2025-10-25","276.04","{331,93}"
"2457","2025-11-08","312.38","{105,262}"
"2457","2025-11-11","299.20","{152,203}"
"2458","2025-09-22","52.74","{143,29}"
"2458","2025-09-26","396.78","{104,278}"
"2458","2025-10-30","325.20","{161,135}"
"2458","2025-11-06","106.32","{48,134}"
"2459","2025-10-01","255.25","{211,497}"
"2459","2025-10-08","329.71","{163,15}"
"2459","2025-10-15","285.94","{367,477}"
"2459","2025-10-22","333.22","{496,312}"
"2459","2025-10-24","253.96","{279,267}"
"2459","2025-11-02","219.55","{15,359}"
"2460","2025-10-02","258.77","{52,220}"
"2460","2025-10-09","207.21","{53,446}"
"2460","2025-10-12","115.48","{114,14}"
"2461","2025-09-22","24.30","{40,375}"
"2461","2025-09-29","332.88","{79,326}"
"2461","2025-10-31","157.65","{56,165}"
"2462","2025-09-16","316.04","{233,13}"
"2462","2025-09-22","314.76","{394,32,482,279}"
"2462","2025-10-11","115.64","{479,116}"
"2462","2025-10-13","575.76","{480,279}"
"2462","2025-10-15","834.66","{141,443,161,72}"
"2463","2025-09-14","349.02","{86,283}"
"2463","2025-09-25","136.55","{181,244}"
"2463","2025-10-02","172.62","{128,101}"
"2463","2025-10-14","96.21","{59,359}"
"2464","2025-10-02","184.47","{84,81}"
"2464","2025-10-29","67.33","{303,151}"
"2464","2025-10-31","155.10","{368,260}"
"2465","2025-10-14","359.13","{291,416}"
"2465","2025-10-17","298.53","{115,291}"
"2465","2025-11-10","273.78","{356,247}"
"2466","2025-09-17","338.59","{261,244}"
"2466","2025-10-11","149.72","{495,402}"
"2466","2025-10-16","226.58","{289,160}"
"2466","2025-11-06","258.36","{191,238}"
"2467","2025-10-19","671.62","{372,77,226,334}"
"2467","2025-10-31","143.04","{235,115}"
"2468","2025-09-17","241.56","{211,162}"
"2468","2025-09-26","191.94","{383,270}"
"2468","2025-10-24","90.88","{132,422}"
"2469","2025-09-15","247.66","{194,309}"
"2469","2025-10-25","501.84","{428,441}"
"2469","2025-11-01","159.30","{480,211}"
"2470","2025-09-21","117.76","{276,342}"
"2470","2025-09-22","288.53","{45,16}"
"2470","2025-10-15","172.82","{136,344}"
"2470","2025-11-07","251.74","{466,72}"
"2470","2025-11-12","223.60","{209,183}"
"2471","2025-09-20","126.81","{30,121}"
"2471","2025-09-24","735.81","{134,303,106,313}"
"2471","2025-10-04","212.03","{352,52}"
"2471","2025-10-15","335.45","{344,379}"
"2471","2025-10-19","337.30","{290,279}"
"2471","2025-10-21","296.88","{76,157}"
"2472","2025-09-26","284.17","{378,290}"
"2472","2025-09-30","453.58","{124,405}"
"2472","2025-10-07","321.33","{136,482}"
"2472","2025-10-19","339.25","{7,45}"
"2472","2025-10-24","204.52","{42,121}"
"2473","2025-09-20","182.88","{457,152}"
"2473","2025-09-22","207.93","{172,221}"
"2473","2025-10-04","251.57","{237,232}"
"2473","2025-10-16","229.60","{296,23}"
"2473","2025-10-27","326.36","{232,462}"
"2474","2025-11-08","463.18","{28,86}"
"2475","2025-09-15","151.57","{228,267}"
"2475","2025-09-29","230.10","{278,247}"
"2475","2025-10-14","512.10","{415,43}"
"2475","2025-10-16","178.18","{151,474}"
"2475","2025-10-27","126.14","{470,392}"
"2475","2025-11-11","430.55","{428,411}"
"2476","2025-09-29","120.46","{247,413}"
"2476","2025-10-12","186.66","{443,358}"
"2476","2025-10-23","185.86","{325,296}"
"2476","2025-11-01","480.16","{156,265}"
"2476","2025-11-02","331.69","{110,11}"
"2477","2025-09-17","468.49","{400,406}"
"2477","2025-09-19","112.73","{117,172}"
"2477","2025-10-12","371.97","{404,475}"
"2477","2025-10-19","188.24","{187,318}"
"2477","2025-10-29","245.80","{25,154}"
"2477","2025-10-31","226.95","{488,463}"
"2478","2025-09-14","298.64","{491,109}"
"2478","2025-09-25","445.44","{351,121}"
"2478","2025-09-29","109.21","{415,215}"
"2478","2025-10-09","245.58","{398,366}"
"2478","2025-10-13","360.14","{495,128}"
"2478","2025-10-16","101.44","{468,178}"
"2478","2025-11-05","495.20","{80,226}"
"2478","2025-11-06","254.94","{225,18}"
"2478","2025-11-07","487.65","{2,183}"
"2479","2025-10-16","95.08","{219,240}"
"2480","2025-09-16","97.92","{17,141}"
"2480","2025-09-30","288.41","{250,258}"
"2480","2025-10-04","266.51","{415,434}"
"2480","2025-10-07","269.77","{447,220}"
"2480","2025-10-22","441.63","{407,5}"
"2480","2025-11-01","358.49","{278,480}"
"2481","2025-09-23","215.96","{173,183}"
"2481","2025-10-09","366.15","{356,498}"
"2482","2025-10-08","284.13","{249,48}"
"2482","2025-10-25","256.11","{415,421}"
"2482","2025-11-03","363.00","{83,375}"
"2483","2025-10-06","89.98","{36,95}"
"2483","2025-10-16","359.16","{300,192}"
"2483","2025-10-29","66.13","{442,494}"
"2483","2025-11-05","151.67","{80,298}"
"2483","2025-11-06","394.41","{184,474}"
